key,region,district,description,easting,northing,latitude,longitude,url
AID08212,新界,离岛区,北大屿山公路近大蚝湾 - 东行 (5) [AID08212],815890,818289,22.30343091,113.9791089,https://tdcctv.data.one.gov.hk/AID08212.JPG
AID08213,新界,离岛区,北大屿山公路近港铁小蚝湾车厂 - 东行 (1) [AID08213],816299,818564,22.3059191,113.9830747,https://tdcctv.data.one.gov.hk/AID08213.JPG
AID08214,新界,离岛区,北大屿山公路近港铁小蚝湾车厂 - 东行 (2) [AID08214],816666,818808,22.30812677,113.9866335,https://tdcctv.data.one.gov.hk/AID08214.JPG
AID08215,新界,离岛区,北大屿山公路近港铁小蚝湾车厂 - 东行 (3) [AID08215],817086,819068,22.31047944,113.9907065,https://tdcctv.data.one.gov.hk/AID08215.JPG
AID08216,新界,离岛区,北大屿山公路近小蚝湾污水处理厂 - 东行 [AID08216],817532,819394,22.31342831,113.9950313,https://tdcctv.data.one.gov.hk/AID08216.JPG
AID08217,新界,荃湾区,北大屿山废物转运站 - 东行 [AID08217],817816,819787,22.31698039,113.9977831,https://tdcctv.data.one.gov.hk/AID08217.JPG
AID08218,新界,荃湾区,北大屿山公路近东叶坑 - 东行 (1) [AID08218],818154,820142,22.32018982,114.0010597,https://tdcctv.data.one.gov.hk/AID08218.JPG
AID08219,新界,荃湾区,北大屿山公路近东叶坑 - 东行 (2) [AID08219],818596,820365,22.32220823,114.0053472,https://tdcctv.data.one.gov.hk/AID08219.JPG
AID08220,新界,荃湾区,北大屿山公路近东叶坑 - 东行 (3) [AID08220],819043,820575,22.32410918,114.0096836,https://tdcctv.data.one.gov.hk/AID08220.JPG
AID08221,新界,荃湾区,北大屿山公路近打棚埔 - 东行 [AID08221],819500,820684,22.32509802,114.0141182,https://tdcctv.data.one.gov.hk/AID08221.JPG
AID08222,新界,荃湾区,北大屿山公路近欣澳湾 - 东行 (1) [AID08222],820015,820666,22.32494041,114.0191172,https://tdcctv.data.one.gov.hk/AID08222.JPG
AID08223,新界,荃湾区,北大屿山公路近欣澳湾 - 东行 (2) [AID08223],820376,820764,22.32582877,114.0226202,https://tdcctv.data.one.gov.hk/AID08223.JPG
AID09101,新界,荃湾区,屯门公路近荃湾路 - 东行 [AID09101],828662,826129,22.37433425,114.1030219,https://tdcctv.data.one.gov.hk/AID09101.JPG
AID09102,新界,荃湾区,屯门公路近柴湾角熟食市场 - 东行 [AID09102],828871,826168,22.37468735,114.105051,https://tdcctv.data.one.gov.hk/AID09102.JPG
AID09103,新界,荃湾区,象鼻山路近南丰纱厂 - 东行 [AID09103],829265,826270,22.37561012,114.1088762,https://tdcctv.data.one.gov.hk/AID09103.JPG
AID09104,新界,荃湾区,象鼻山路近愉景新城 - 东行 [AID09104],829775,826377,22.37657839,114.1138278,https://tdcctv.data.one.gov.hk/AID09206.JPG
AID09105,新界,荃湾区,象鼻山路近荃锦交汇处 - 东行 [AID09105],830443,826252,22.37545196,114.1203145,https://tdcctv.data.one.gov.hk/AID09105.JPG
AID09106,新界,荃湾区,象鼻山路近石围角邨 - 东行 [AID09106],830726,826359,22.37641917,114.123062,https://tdcctv.data.one.gov.hk/AID09106.JPG
AID09107,新界,荃湾区,象鼻山路近路德会吕明才中学 - 东行 [AID09107],831202,826550,22.37814547,114.1276833,https://tdcctv.data.one.gov.hk/AID09107.JPG
AID09108,新界,荃湾区,象鼻山路近和宜合道交汇处 - 东行 [AID09108],831657,826753,22.37997995,114.1321008,https://tdcctv.data.one.gov.hk/AID09108.JPG
AID09109,新界,荃湾区,象鼻山路近可风中学 - 东行 [AID09109],832043,826938,22.38165159,114.1358484,https://tdcctv.data.one.gov.hk/AID09109.JPG
AID09110,新界,荃湾区,城门隧道公路近沙田入口 - 东行 [AID09110],835257,826851,22.38087083,114.1670573,https://tdcctv.data.one.gov.hk/AID09110.JPG
AID09111,新界,沙田区,城门隧道公路近普光明寺 - 东行 [AID09111],835966,827028,22.3824695,114.1739419,https://tdcctv.data.one.gov.hk/AID09111.JPG
AID09112,新界,沙田区,城门隧道公路近美田路 - 东行 [AID09112],836308,826755,22.38000419,114.1772628,https://tdcctv.data.one.gov.hk/AID09112.JPG
AID09113,新界,沙田区,城门隧道公路近松岭路 - 东行 [AID09113],836523,826543,22.3780897,114.1793504,https://tdcctv.data.one.gov.hk/AID09113.JPG
AID09114,新界,沙田区,城门隧道公路近香港文化博物馆 - 东行 [AID09113],837086,826605,22.37864942,114.1848172,https://tdcctv.data.one.gov.hk/AID09114.JPG
AID09118,新界,沙田区,大埔公路沙田段近火炭铁路大楼 - 北行 [AID09118],838549,828275,22.39372906,114.1990254,https://tdcctv.data.one.gov.hk/AID09118.JPG
AID09119,新界,沙田区,大埔公路沙田段近沙田马场 - 北行 (1) [AID09119],838799,828713,22.39768407,114.2014539,https://tdcctv.data.one.gov.hk/AID09119.JPG
AID09120,新界,沙田区,大埔公路沙田段近沙田马场 - 北行 (2) [AID09120],838919,828917,22.39952611,114.2026196,https://tdcctv.data.one.gov.hk/AID09120.JPG
AID09121,新界,沙田区,大埔公路沙田段近沙田马场 - 北行 (3) [AID09121],839197,829335,22.40330041,114.2053202,https://tdcctv.data.one.gov.hk/AID09121.JPG
AID09122,新界,沙田区,吐露港公路近沙田污水处理厂 - 北行 [AID09122],839655,829668,22.40630672,114.2097689,https://tdcctv.data.one.gov.hk/AID09122.JPG
AID09123,新界,沙田区,吐露港公路近马料水秤车站 - 北行 [AID09123],839869,829975,22.40907864,114.211848,https://tdcctv.data.one.gov.hk/AID09123.JPG
AID09151,新界,北区,粉岭公路近高尔夫景园 - 东行 [AID09151],830044,840286,22.50218399,114.1163854,https://tdcctv.data.one.gov.hk/AID09151.JPG
AID09152,新界,北区,粉岭公路近高尔夫御苑 - 东行 [AID09152],830591,840158,22.50103001,114.121702,https://tdcctv.data.one.gov.hk/AID09152.JPG
AID09153,新界,北区,粉岭公路近彩园邨彩丽楼 - 东行 [AID09153],830874,840026,22.49983891,114.1244528,https://tdcctv.data.one.gov.hk/AID09153.JPG
AID09154,新界,北区,粉岭公路近扫管埔路 - 东行 [AID09154],831416,839865,22.49838665,114.1297207,https://tdcctv.data.one.gov.hk/AID09154.JPG
AID09155,新界,北区,粉岭公路近粉岭游乐场 - 东行 [AID09155],832098,839360,22.4938281,114.13635,https://tdcctv.data.one.gov.hk/AID09155.JPG
AID09156,新界,北区,粉岭公路近港铁粉岭站 - 东行 [AID09156],832347,839104,22.49151691,114.1387704,https://tdcctv.data.one.gov.hk/AID09156.JPG
AID09157,新界,北区,粉岭公路近碧湖花园 - 东行 [AID09157],832885,838760,22.4884116,114.1439994,https://tdcctv.data.one.gov.hk/AID09157.JPG
AID09201,新界,荃湾区,象鼻山路近可风中学 - 西行 [AID09201],832093,826941,22.3816788,114.136334,https://tdcctv.data.one.gov.hk/AID09201.JPG
AID09202,新界,荃湾区,象鼻山路近和宜合道交汇处 - 西行 [AID09202],831780,826836,22.38072981,114.1332949,https://tdcctv.data.one.gov.hk/AID09202.JPG
AID09203,新界,荃湾区,象鼻山路近路德会吕明才中学 - 西行 [AID09203],831283,826583,22.37844371,114.1284697,https://tdcctv.data.one.gov.hk/AID09203.JPG
AID09204,新界,荃湾区,象鼻山路近石围角邨 - 西行 [AID09204],830676,826334,22.37619324,114.1225766,https://tdcctv.data.one.gov.hk/AID09204.JPG
AID09205,新界,荃湾区,象鼻山路近荃锦交汇处 - 西行 [AID09205],830366,826230,22.37525303,114.1195669,https://tdcctv.data.one.gov.hk/AID09205.JPG
AID09206,新界,荃湾区,象鼻山路近愉景新城 - 西行 [AID09206],829735,826372,22.37653308,114.1134394,https://tdcctv.data.one.gov.hk/AID09104.JPG
AID09207,新界,荃湾区,象鼻山路近南丰纱厂 - 西行 [AID09207],829345,826266,22.37557432,114.109653,https://tdcctv.data.one.gov.hk/AID09207.JPG
AID09208,新界,荃湾区,屯门公路近柴湾角熟食市场 - 西行 [AID09208],828963,826206,22.3750309,114.1059441,https://tdcctv.data.one.gov.hk/AID09208.JPG
AID09251,新界,北区,粉岭公路近牵晴间 - 西行 [AID09251],833087,838686,22.48774374,114.1459625,https://tdcctv.data.one.gov.hk/AID09251.JPG
AID09252,新界,北区,粉岭公路近粉岭中心 - 西行 [AID09252],832836,838768,22.48848374,114.1435232,https://tdcctv.data.one.gov.hk/AID09252.JPG
AID09253,新界,北区,粉岭公路近港铁粉岭站 - 西行 [AID09253],832256,839175,22.49215785,114.1378859,https://tdcctv.data.one.gov.hk/AID09253.JPG
AID09254,新界,北区,粉岭公路近扫管埔路出口 - 西行 [AID09254],831828,839589,22.49589538,114.1337255,https://tdcctv.data.one.gov.hk/AID09254.JPG
AID09255,新界,北区,粉岭公路近扫管埔路入口 - 西行 [AID09255],831399,839846,22.49821502,114.1295555,https://tdcctv.data.one.gov.hk/AID09255.JPG
AID09256,新界,北区,粉岭公路近彩园邨彩丽楼 - 西行 [AID09256],830905,840014,22.49973065,114.1247541,https://tdcctv.data.one.gov.hk/AID09256.JPG
AID09257,新界,北区,粉岭公路高尔夫御园 - 西行 [AID09257],830556,840177,22.50120147,114.1213617,https://tdcctv.data.one.gov.hk/AID09257.JPG
AID09258,新界,北区,粉岭公路近高尔夫景园 - 西行 [AID09258],830085,840291,22.50222929,114.1167838,https://tdcctv.data.one.gov.hk/AID09258.JPG
AID10101,新界,屯门区,港深西部公路近福亨村 - 北行 (1) [AID10101],817072,830833,22.41672308,113.9904293,https://tdcctv.data.one.gov.hk/AID10101.JPG
AID10102,新界,屯门区,港深西部公路近福亨村 - 北行 (2) [AID10102],817022,831096,22.41909752,113.9899405,https://tdcctv.data.one.gov.hk/AID10102.JPG
AID10103,新界,屯门区,港深西部公路近福亨村 - 北行 (3) [AID10103],817276,831179,22.41984988,113.9924066,https://tdcctv.data.one.gov.hk/AID10103.JPG
AID10104,新界,屯门区,港深西部公路近豫丰花园 - 北行 [AID10104],816826,831076,22.4189147,113.988037,https://tdcctv.data.one.gov.hk/AID10104.JPG
AID10105,新界,屯门区,港深西部公路近青亦路 - 北行 [AID10105],816496,831511,22.42283916,113.9848264,https://tdcctv.data.one.gov.hk/AID10105.JPG
AID10106,新界,屯门区,港深西部公路近麦园围路 - 北行 [AID10106],816320,831850,22.42589843,113.9831126,https://tdcctv.data.one.gov.hk/AID10106.JPG
AID10107,新界,屯门区,港深西部公路近亦园路 - 北行 (1) [AID10107],816260,832321,22.43015106,113.9825239,https://tdcctv.data.one.gov.hk/AID10107.JPG
AID10108,新界,元朗区,港深西部公路近亦园路 - 北行 (2) [AID10108],816440,832782,22.43431618,113.9842666,https://tdcctv.data.one.gov.hk/AID10108.JPG
AID10109,新界,元朗区,港深西部公路近新生新村 - 北行 (1) [AID10109],816552,833225,22.43831795,113.9853491,https://tdcctv.data.one.gov.hk/AID10109.JPG
AID10110,新界,元朗区,港深西部公路近厦村路 - 北行 [AID10110],816502,833781,22.44333828,113.9848565,https://tdcctv.data.one.gov.hk/AID10110.JPG
AID10111,新界,元朗区,港深西部公路近新围污水处理厂 - 北行 [AID10111],816170,834164,22.44679305,113.9816264,https://tdcctv.data.one.gov.hk/AID10111.JPG
AID10112,新界,元朗区,港深西部公路近直升机停机坪 - 北行 [AID10112],815754,834378,22.44872062,113.9775823,https://tdcctv.data.one.gov.hk/AID10112.JPG
AID10113,新界,元朗区,港深西部公路近鳌磡石机电室 - 北行 [AID10113],815374,834803,22.45255393,113.9738851,https://tdcctv.data.one.gov.hk/AID10113.JPG
AID10114,新界,元朗区,深圳湾公路大桥 - 北行 (1) [AID10114],815166,835098,22.45521534,113.9718604,https://tdcctv.data.one.gov.hk/AID10114.JPG
AID10115,新界,元朗区,深圳湾公路大桥 - 北行 (2) [AID10115],814927,835483,22.45868908,113.9695333,https://tdcctv.data.one.gov.hk/AID10115.JPG
AID10116,新界,元朗区,深圳湾公路大桥 - 北行 (3) [AID10116],814709,835914,22.46257843,113.9674094,https://tdcctv.data.one.gov.hk/AID10116.JPG
AID10117,新界,元朗区,深圳湾公路大桥 - 北行 (4) [AID10117],814403,836417,22.46711682,113.9644295,https://tdcctv.data.one.gov.hk/AID10117.JPG
AID10118,新界,元朗区,深圳湾公路大桥 - 北行 (5) [AID10118],814120,836769,22.47029187,113.9616749,https://tdcctv.data.one.gov.hk/AID10118.JPG
AID10119,新界,元朗区,深圳湾公路大桥 - 北行 (6) [AID10119],813761,837144,22.47367356,113.9581814,https://tdcctv.data.one.gov.hk/AID10119.JPG
AID10120,新界,元朗区,深圳湾公路大桥 - 北行 (7) [AID10120],817447,831377,22.4216398,113.9940651,https://tdcctv.data.one.gov.hk/AID10120.JPG
AID10201,新界,元朗区,深圳湾公路大桥 - 南行 (1) [AID10201],813450,837479,22.4766946,113.9551547,https://tdcctv.data.one.gov.hk/AID10201.JPG
AID10202,新界,元朗区,深圳湾公路大桥 - 南行 (2) [AID10202],813789,837126,22.47351138,113.9584537,https://tdcctv.data.one.gov.hk/AID10202.JPG
AID10203,新界,元朗区,深圳湾公路大桥 - 南行 (3) [AID10203],814125,836774,22.47033708,113.9617234,https://tdcctv.data.one.gov.hk/AID10203.JPG
AID10204,新界,元朗区,深圳湾公路大桥 - 南行 (4) [AID10204],814450,836363,22.46662978,113.9648869,https://tdcctv.data.one.gov.hk/AID10204.JPG
AID10205,新界,元朗区,深圳湾公路大桥 - 南行 (5) [AID10205],814716,835917,22.46260561,113.9674774,https://tdcctv.data.one.gov.hk/AID10205.JPG
AID10206,新界,元朗区,深圳湾公路大桥 - 南行 (6) [AID10206],814969,835423,22.45814778,113.9699421,https://tdcctv.data.one.gov.hk/AID10206.JPG
AID10207,新界,元朗区,深圳湾公路大桥 - 南行 (7) [AID10207],815210,835047,22.45475534,113.9722886,https://tdcctv.data.one.gov.hk/AID10207.JPG
AID10208,新界,元朗区,港深西部公路近鳌磡石机电室 - 南行 [AID10208],815387,834815,22.45266246,113.9740112,https://tdcctv.data.one.gov.hk/AID10208.JPG
AID10209,新界,元朗区,港深西部公路近直升机停机坪 - 南行 [AID10209],815659,834517,22.4499747,113.9766576,https://tdcctv.data.one.gov.hk/AID10209.JPG
AID10210,新界,元朗区,港深西部公路近厦邨秤车站 - 南行 [AID10210],815982,834271,22.44775709,113.9797987,https://tdcctv.data.one.gov.hk/AID10210.JPG
AID10211,新界,元朗区,港深西部公路近新围污水处理厂 - 南行 [AID10211],816261,834085,22.44608072,113.9825115,https://tdcctv.data.one.gov.hk/AID10211.JPG
AID10212,新界,元朗区,港深西部公路近厦村路 - 南行 [AID10212],816477,833820,22.44369017,113.9846131,https://tdcctv.data.one.gov.hk/AID10212.JPG
AID10213,新界,元朗区,港深西部公路近新生新村 - 南行 [AID10213],816575,833357,22.43951022,113.9855709,https://tdcctv.data.one.gov.hk/AID10213.JPG
AID10214,新界,元朗区,港深西部公路近亦园路 - 南行 (1) [AID10214],816472,832868,22.43509316,113.9845764,https://tdcctv.data.one.gov.hk/AID10214.JPG
AID10215,新界,元朗区,港深西部公路近亦园路 - 南行 (2) [AID10215],816292,832458,22.4313886,113.982833,https://tdcctv.data.one.gov.hk/AID10215.JPG
AID10216,新界,屯门区,港深西部公路近麦园围路 - 南行 [AID10216],816337,831812,22.42555548,113.9832783,https://tdcctv.data.one.gov.hk/AID10216.JPG
AID10217,新界,屯门区,港深西部公路近青亦路 - 南行 [AID10217],816475,831549,22.42318207,113.984622,https://tdcctv.data.one.gov.hk/AID10217.JPG
AID10218,新界,屯门区,港深西部公路近福亨村 - 南行 [AID10218],816978,831113,22.41925055,113.9895129,https://tdcctv.data.one.gov.hk/AID10218.JPG
TDS10001,新界,沙田区,沙田路近香港赛马会职员宿舍 - 南行 [TDS10001],838589,828351,22.39441532,114.199414,https://tdcctv.data.one.gov.hk/TDS10001.JPG
TDS10002,新界,沙田区,沙田路近新界区消防总部 - 南行 [TDS10002],838519,827957,22.3908574,114.1987337,https://tdcctv.data.one.gov.hk/TDS10002.JPG
TDS10004,新界,沙田区,沙田路近圆洲角公园 - 南行 [TDS10004],838791,827137,22.38345199,114.2013737,https://tdcctv.data.one.gov.hk/TDS10004.JPG
TDS10005,新界,沙田区,沙田路近大涌桥路 - 南行 [TDS10005],838704,827611,22.38773258,114.2005297,https://tdcctv.data.one.gov.hk/TDS10005.JPG
TDS10006,新界,沙田区,沙田路近沙田围路 - 南行 [TDS10006],838544,826431,22.37707679,114.1989743,https://tdcctv.data.one.gov.hk/TDS10006.JPG
TDS10007,新界,沙田区,沙田路近沙田头 - 南行 [TDS10007],837612,825884,22.37213807,114.1899241,https://tdcctv.data.one.gov.hk/TDS10007.JPG
TDS10008,新界,沙田区,沙田路近博康村 - 南行 [TDS10008],838001,826075,22.37386255,114.1937014,https://tdcctv.data.one.gov.hk/TDS10008.JPG
TDS10009,新界,沙田区,沙田路近水泉澳村 - 南行 [TDS10009],838256,826157,22.37460278,114.1961774,https://tdcctv.data.one.gov.hk/TDS10009.JPG
TDS10010,新界,沙田区,獅子山隧道公路近沙田官立小学 - 南行 [TDS10010],837331,825410,22.36785779,114.1871954,https://tdcctv.data.one.gov.hk/TDS10010.JPG
TDS10011,新界,沙田区,獅子山隧道公路近红梅谷路 - 南行 [TDS10011],836800,825055,22.3646522,114.1820396,https://tdcctv.data.one.gov.hk/TDS10011.JPG
TDS10012,新界,沙田区,獅子山隧道公路近世界花园 - 南行 [TDS10012],836552,824858,22.36287324,114.1796317,https://tdcctv.data.one.gov.hk/TDS10012.JPG
TDS10013,新界,沙田区,獅子山隧道公路近仁安医院 - 南行 [TDS10013],836219,824568,22.3602544,114.1763986,https://tdcctv.data.one.gov.hk/TDS10013.JPG
TDS20001,新界,沙田区,大老山公路近香港驾驶学院 - 沙田 - 南行 [TDS20001],839701,826864,22.38098508,114.2102096,https://tdcctv.data.one.gov.hk/TDS20001.JPG
TDS20002,新界,沙田区,大老山公路近石门河滨花园 - 南行 [TDS20002],839745,827204,22.38405537,114.2106376,https://tdcctv.data.one.gov.hk/TDS20002.JPG
TDS20003,新界,沙田区,大老山公路近沙田废物转运站 - 南行 [TDS20003],839819,827616,22.38777579,114.2113571,https://tdcctv.data.one.gov.hk/TDS20003.JPG
TDS20004,新界,沙田区,大老山公路近石门交汇处 - 南行 [TDS20004],839656,828083,22.39199337,114.2097752,https://tdcctv.data.one.gov.hk/TDS20004.JPG
TDS20005,新界,沙田区,大老山公路近沙田医院 - 南行(2) [TDS20005],839802,828693,22.39750168,114.2111944,https://tdcctv.data.one.gov.hk/TDS20005.JPG
TDS20007,新界,沙田区,大老山公路近亚公角渔民新村 - 南行 [TDS20007],840497,829387,22.40376728,114.2179457,https://tdcctv.data.one.gov.hk/TDS20007.JPG
TDS20008,新界,沙田区,大老山公路近沙田污水处理厂 - 南行 [TDS20008],840350,829765,22.40718116,114.216519,https://tdcctv.data.one.gov.hk/TDS20008.JPG
TDS20009,新界,沙田区,大老山公路近香港凯悦酒店 - 沙田 - 南行 [TDS20009],839969,830219,22.41128187,114.2128198,https://tdcctv.data.one.gov.hk/TDS20009.JPG
TDS30001,新界,元朗区,青朗公路近河背 - 南行 [TDS30001],824444,830380,22.41269901,114.0620346,https://tdcctv.data.one.gov.hk/TDS30001.JPG
TDS30002,新界,元朗区,青朗公路近八乡车厂 - 南行 [TDS30002],824667,831650,22.42416923,114.0641912,https://tdcctv.data.one.gov.hk/TDS30002.JPG
TDS30003,新界,元朗区,青朗公路近锦上路港铁站 - 南行 (1) [TDS30003],824647,832050,22.42778128,114.063994,https://tdcctv.data.one.gov.hk/TDS30003.JPG
TDS30004,新界,元朗区,青朗公路近锦上路港铁站 - 南行 (2) [TDS30004],824428,832690,22.43355926,114.061862,https://tdcctv.data.one.gov.hk/TDS30004.JPG
TDS30005,新界,元朗区,青朗公路近锦上路港铁站 - 南行 (3) [TDS30005],824116,833094,22.43720538,114.0588282,https://tdcctv.data.one.gov.hk/TDS30005.JPG
TDS30006,新界,元朗区,青朗公路近凹头滤水厂 - 南行 [TDS30006],823748,833357,22.43957773,114.0552513,https://tdcctv.data.one.gov.hk/TDS30006.JPG
TDS30007,新界,元朗区,青朗公路近元朗公路 - 南行 (1) [TDS30007],823310,833765,22.44325889,114.0509932,https://tdcctv.data.one.gov.hk/TDS30007.JPG
TDS30008,新界,元朗区,青朗公路近元朗公路 - 南行 (2) [TDS30008],823045,834392,22.44891894,114.0484136,https://tdcctv.data.one.gov.hk/TDS30008.JPG
TDS30009,新界,元朗区,青朗公路近元朗公路 - 南行 (3) [TDS30009],823160,834930,22.4537782,114.0495264,https://tdcctv.data.one.gov.hk/TDS30009.JPG
TDS90001,新界,沙田区,吐露港公路近香港凯悦酒店 - 沙田 - 南行 [TDS90001],839877,830017,22.40945791,114.2119258,https://tdcctv.data.one.gov.hk/TDS90001.JPG
TDS90002,新界,沙田区,吐露港公路近香港赛马会马房 - 南行 [TDS90002],839599,829633,22.40599076,114.209225,https://tdcctv.data.one.gov.hk/TDS90002.JPG
TDS90003,新界,沙田区,大埔公路沙田段近马场港铁站 - 南行 [TDS90003],839048,829136,22.40150359,114.2038728,https://tdcctv.data.one.gov.hk/TDS90003.JPG
TDS90004,新界,沙田区,大埔公路沙田段近骏景广场 - 南行 [TDS90004],838864,828823,22.39867733,114.2020853,https://tdcctv.data.one.gov.hk/TDS90004.JPG
TDS90005,新界,沙田区,大埔公路沙田段近香港赛马会职员宿舍 - 南行 [TDS90005],838645,828457,22.39537248,114.199958,https://tdcctv.data.one.gov.hk/TDS90005.JPG
TDS90010,新界,沙田区,大埔公路沙田段近沙田港铁站 - 西行 [TDS90010],837219,826760,22.38004908,114.1861088,https://tdcctv.data.one.gov.hk/TDS90010.JPG
TDS90011,新界,沙田区,城门隧道公路近香港文化博物馆 - 西行 [TDS90011],836920,826532,22.37799026,114.1832053,https://tdcctv.data.one.gov.hk/TDS90011.JPG
TDS90012,新界,沙田区,城门隧道近美林邨 - 西行 [TDS90012],836491,826573,22.37836062,114.1790397,https://tdcctv.data.one.gov.hk/TDS90012.JPG
TDS90013,新界,沙田区,城门隧道公路近美城苑 - 西行 [TDS90013],836273,826791,22.38032929,114.1769229,https://tdcctv.data.one.gov.hk/TDS90013.JPG
TDS90014,新界,沙田区,城门隧道近普光明寺 - 西行 [TDS90014],835846,827041,22.38258687,114.1727766,https://tdcctv.data.one.gov.hk/TDS90014.JPG
TDS90015,新界,沙田区,城门隧道近信善玄宫 - 西行 [TDS90015],835485,826910,22.38140375,114.1692712,https://tdcctv.data.one.gov.hk/TDS90015.JPG
TDS90016,新界,荃湾区,屯门公路近荃湾路 - 西行 [TDS90016],828518,826065,22.37375565,114.101624,https://tdcctv.data.one.gov.hk/TDS90016.JPG
TDS90017,新界,荃湾区,屯门公路近油柑头村 - 西行 [TDS90017],828148,825890,22.3721736,114.0980323,https://tdcctv.data.one.gov.hk/TDS90017.JPG
TDS90018,新界,荃湾区,屯门公路近油柑头滤水厂 - 西行 [TDS90018],827809,825590,22.3694628,114.0947423,https://tdcctv.data.one.gov.hk/TDS90018.JPG
TDS90019,新界,荃湾区,屯门公路近恒丽苑 - 西行 [TDS90019],827353,825680,22.37027324,114.0903143,https://tdcctv.data.one.gov.hk/TDS90019.JPG
TDS90020,新界,荃湾区,屯门公路近汀九 - 西行 (1) [TDS90020],826798,825588,22.36943947,114.0849261,https://tdcctv.data.one.gov.hk/TDS90020.JPG
TDS90021,新界,荃湾区,屯门公路近汀九 - 西行 (2) [TDS90021],826214,825843,22.37173893,114.0792542,https://tdcctv.data.one.gov.hk/TDS90021.JPG
TDS90022,新界,荃湾区,屯门公路近汀九 - 西行 (3) [TDS90022],825659,825767,22.37104927,114.0738658,https://tdcctv.data.one.gov.hk/TDS90022.JPG
TDS90023,新界,荃湾区,屯门公路近汀九 - 西行(4) [TDS90023],825456,825418,22.36789635,114.0718972,https://tdcctv.data.one.gov.hk/TDS90023.JPG
TDS90025,新界,荃湾区,屯门公路近深井 - 西行 (1) [TDS90025],824808,825284,22.36668206,114.0656065,https://tdcctv.data.one.gov.hk/TDS90025.JPG
TDS90026,新界,荃湾区,屯门公路近深井 - 西行 (2) [TDS90026],824404,825568,22.36924399,114.0616819,https://tdcctv.data.one.gov.hk/TDS90026.JPG
TDS90027,新界,荃湾区,屯门公路近深井 - 西行 (3) [TDS90027],824120,825437,22.368059,114.0589254,https://tdcctv.data.one.gov.hk/TDS90027.JPG
TDS90028,新界,荃湾区,屯门公路近深井 - 西行 (4) [TDS90028],823619,825297,22.36679111,114.0540621,https://tdcctv.data.one.gov.hk/TDS90028.JPG
TDS90030,新界,荃湾区,屯门公路近深井 - 西行 (6) [TDS90030],822765,825156,22.36551131,114.0457717,https://tdcctv.data.one.gov.hk/TDS90030.JPG
TDS90031,新界,荃湾区,屯门公路近豪景花园 - 西行 (1) [TDS90031],822304,825012,22.36420723,114.041297,https://tdcctv.data.one.gov.hk/TDS90031.JPG
TDS90032,新界,荃湾区,屯门公路近豪景花园 - 西行 (2) [TDS90032],821902,824679,22.36119675,114.037397,https://tdcctv.data.one.gov.hk/TDS90032.JPG
TDS90033,新界,荃湾区,屯门公路近嘉龙村 - 西行 (1) [TDS90033],821495,824374,22.35843899,114.0334483,https://tdcctv.data.one.gov.hk/TDS90033.JPG
TDS90034,新界,屯门区,屯门公路近嘉龙村 - 西行 (2) [TDS90034],820981,824092,22.35588789,114.0284607,https://tdcctv.data.one.gov.hk/TDS90034.JPG
TDS90035,新界,屯门区,屯门公路近大榄 - 西行 [TDS90035],820438,824121,22.35614486,114.0231888,https://tdcctv.data.one.gov.hk/TDS90035.JPG
TDS90037,新界,屯门区,屯门公路近屯门公路巴士转乘站- 西行(2) [TDS90037],819673,824797,22.36224227,114.0157548,https://tdcctv.data.one.gov.hk/TDS90037.JPG
TDS90038,新界,屯门区,屯门公路近惩教署已婚职员宿舍 - 西行 [TDS90038],819472,825088,22.36486819,114.0138002,https://tdcctv.data.one.gov.hk/TDS90038.JPG
TDS90039,新界,屯门区,屯门公路近青榄路 - 西行 [TDS90039],819145,825284,22.36663494,114.0106232,https://tdcctv.data.one.gov.hk/TDS90039.JPG
TDS90040,新界,屯门区,屯门公路近冠发街 - 西行 [TDS90040],818558,825352,22.36724307,114.0049232,https://tdcctv.data.one.gov.hk/TDS90040.JPG
TDS90041,新界,屯门区,屯门公路近小秀村 - 西行 [TDS90041],818179,825469,22.36829568,114.0012421,https://tdcctv.data.one.gov.hk/TDS90041.JPG
TDS90042,新界,屯门区,屯门公路近扫管笏路 - 西行 [TDS90042],817879,825932,22.37247362,113.9983239,https://tdcctv.data.one.gov.hk/TDS90042.JPG
TDS90043,新界,屯门区,屯门公路近哈罗香港国际学校 - 西行(1) [TDS90043],817378,826310,22.3758817,113.993455,https://tdcctv.data.one.gov.hk/TDS90043.JPG
TDS90044,新界,屯门区,屯门公路近哈罗香港国际学校 - 西行(2) [TDS90044],817151,826240,22.37524705,113.9912517,https://tdcctv.data.one.gov.hk/TDS90044.JPG
TDS90045,新界,屯门区,屯门公路近青山湾入境事务中心 - 西行 [TDS90045],816715,826430,22.37695794,113.9870159,https://tdcctv.data.one.gov.hk/TDS90045.JPG
TDS90046,新界,屯门区,屯门公路近青山湾泳滩 - 西行 [TDS90046],816176,826970,22.38182817,113.9817754,https://tdcctv.data.one.gov.hk/TDS90046.JPG
TDS90048,新界,屯门区,屯门公路近新墟街市 - 北行 [TDS90048],815608,828659,22.39707387,113.9762382,https://tdcctv.data.one.gov.hk/TDS90048.JPG
TDS90049,新界,屯门区,屯门公路近新墟游乐场 - 北行 [TDS90049],815664,828977,22.39994623,113.9767779,https://tdcctv.data.one.gov.hk/TDS90049.JPG
